id,rapm
202695,2.62573071352938
201142,2.59266613335987
101108,2.46096735531178
203894,2.43187452709543
202738,2.42999900838645
1938,2.28786261092277
202681,2.04798080680303
203999,1.96423588328777
201580,1.95094560261671
1718,1.94897840510219
101161,1.93805123233984
201578,1.89542423348388
200755,1.86801487808222
202689,1.79596993455692
201568,1.78633617058225
2544,1.77858835095704
1627884,1.70483532673259
201939,1.67349927697346
202329,1.66539339454277
203486,1.65798413971771
200768,1.65126673300223
201988,1.62361697917081
203109,1.57492989885908
201935,1.57258176510447
202328,1.56098715088894
204060,1.52307346542447
1626145,1.51804763717972
2561,1.51237913914192
101150,1.48205557769256
203090,1.45366783389551
1627855,1.41794915000784
201583,1.41527954022915
203914,1.40451037732059
202331,1.39782594301785
203512,1.38138033073609
203114,1.29205744687626
201144,1.29122896213293
101135,1.28533379271803
202322,1.28062709757297
2210,1.2773190311243
201954,1.27179654803829
201942,1.24140700420348
201586,1.2405805928668
201960,1.21306467410275
1626157,1.0821394436582
101139,1.04215357192595
202335,1.0392401050014
203457,1.03814194458871
2207,1.02758498140512
101145,1.01704567394487
1626181,1.01098651112762
202332,1.01071809019426
101123,1.00056782896408
202326,0.992550846074222
203078,0.982484592873055
203501,0.970642194106599
201933,0.964659809720533
2738,0.953249104881407
201967,0.94060890442112
203087,0.932565934919039
201975,0.925075837053638
201588,0.896245494038896
1626184,0.862355391648433
202330,0.842519298022483
202691,0.823249268644154
203526,0.802369505503103
1626163,0.795787178517749
203468,0.7957284877913
203079,0.776534941366734
2200,0.766866035477904
1626167,0.760107547024231
203952,0.752413558036221
203937,0.741327435855581
201158,0.73375656064907
203107,0.720409766449557
204038,0.70350696676891
203082,0.683185394134292
203991,0.681133307881501
101112,0.671156152074768
201188,0.669073527053325
201976,0.666781614123399
1627748,0.643674179449918
203085,0.637504211677655
1626153,0.630843521356355
202697,0.625584677730571
201973,0.624997734382276
1717,0.614663248817657
201961,0.605106803384254
201566,0.603847901621208
203521,0.603298014440695
1627763,0.597513452489897
1627785,0.596146900530652
2757,0.592695805259042
202710,0.588915965016454
201589,0.58548084611435
1627750,0.566623785424001
201229,0.564826891705747
201156,0.558852137199661
1628021,0.556878253363439
202718,0.552663669532729
203145,0.550675263189527
1626155,0.53834637647399
202703,0.535913505551534
201587,0.532832280686162
201143,0.523040073769911
1626149,0.513782147060387
203084,0.511779705189932
203081,0.504302211714053
203186,0.503162049729033
201160,0.502543160050632
201609,0.497843689628546
1627834,0.494645357210603
1627812,0.49449207096325
203461,0.490171401554704
101141,0.483493676143715
200794,0.472509194583463
1713,0.467337116725662
202324,0.445250530450636
201943,0.443004941971796
201952,0.436854635699496
201567,0.429913039575292
1627832,0.426815898561521
1627827,0.422782592208874
203909,0.414462751269446
2585,0.411543354358273
1626210,0.407770676927025
201563,0.4049428980377
101138,0.396942993387105
1626164,0.395583875319767
2749,0.394172165673288
101162,0.390531489212299
203524,0.376912219049688
203546,0.37108875033347
2734,0.368316914207023
202397,0.368307637297541
203585,0.359070142820773
1891,0.35407986000426
1627786,0.347816676650482
2772,0.347080840165489
201599,0.346689183175408
201148,0.346056412941034
203471,0.333324860711682
2571,0.331653601970919
202083,0.329401077332933
203954,0.324626781983799
201579,0.311854177159881
203503,0.306787572354693
203901,0.295410351373596
2747,0.292518288721189
202685,0.291822298852167
203895,0.289492832587537
203210,0.285137338342496
2403,0.28498482452549
201565,0.282064629829363
201584,0.269781417263964
203497,0.261957071217916
2546,0.261666861954198
201949,0.253946669597405
202340,0.248506372691819
200826,0.235477338425605
200746,0.231156889209149
202355,0.224593536077133
203482,0.224327988187354
1627747,0.223997255125847
203915,0.179341879098137
203932,0.17859779426491
101114,0.167232191033101
203110,0.166184488614765
202339,0.164714776263587
203481,0.162371641315722
203484,0.160751520909472
201951,0.15366070962751
203584,0.152003397795819
1627789,0.129639815123213
203926,0.100113681655565
202699,0.099921793171072
202066,0.0883264068924052
1627761,0.0842110433313249
101187,0.0794947996588701
1626170,0.0771454880583143
202709,0.0686826579321679
202683,0.0666624595529583
1627826,0.0605638357291038
203552,0.0570890859465885
,0.0488424923188042
202700,0.0276165823828869
201167,0.0167756789740739
201147,0.0154274639045823
203086,0.00752822082971895
202702,0.00569852397706674
203935,0.00499712828113282
1627742,-0.0201369543177786
201601,-0.0230882642152329
1627733,-0.0266349208859032
203933,-0.0296552922667446
203918,-0.0304803051052173
203141,-0.033329841069421
2733,-0.0454866364568702
203112,-0.0500795191353733
1626192,-0.057613566073825
202693,-0.0682987570653935
203930,-0.0734650430821334
203382,-0.0767372304703718
1627783,-0.0853022830013482
201572,-0.0895767897326786
2594,-0.101999113904331
203530,-0.104110552700536
1626161,-0.105152655054893
203093,-0.105460458302332
203076,-0.11204725849512
203507,-0.118147102454565
1626150,-0.119046873760297
101109,-0.119240557390175
101107,-0.122867358334368
1627098,-0.13124083739127
203516,-0.134526527088871
201937,-0.137140199037898
204020,-0.138142293944896
203459,-0.140885451051086
203092,-0.143078745947346
203148,-0.143543218147384
2449,-0.152647035466274
201152,-0.153033504577963
201980,-0.155756846649196
2225,-0.15650933967413
203500,-0.161799230413767
2440,-0.172291397750472
204456,-0.172530441622367
204025,-0.177949514390656
201627,-0.182405108225246
203613,-0.183545802533523
203953,-0.185261313511983
203463,-0.196734695215471
2037,-0.19997612042162
202711,-0.208631924773252
1627741,-0.213986103081086
2564,-0.218290167822368
202692,-0.225043284882389
202694,-0.225537901187189
201585,-0.229343930951059
200782,-0.229610955532722
1626169,-0.23296188765534
2199,-0.238528186818274
203487,-0.243490604259535
203939,-0.248128410985067
1626195,-0.273881944092758
203496,-0.274364797632838
2754,-0.27657094763025
202734,-0.284450648250457
1626245,-0.294531586979328
1627758,-0.294639702043434
201977,-0.31344931845056
203944,-0.321854965994415
201166,-0.332815898026514
201950,-0.339457567488929
1627746,-0.340514098130514
201569,-0.340787089822806
1626162,-0.342640860444253
1626246,-0.343068867640754
203957,-0.345595586461091
203498,-0.347914809525873
1626179,-0.352725041272798
200752,-0.366025614878843
200771,-0.373857011986
201163,-0.374413923731366
203967,-0.380834586114831
201145,-0.381812955973513
2592,-0.383821779995274
1626171,-0.392014656527084
202391,-0.400442742013829
201155,-0.402597419215005
1627756,-0.410981739965797
203493,-0.421502742658402
201962,-0.431463725326953
203476,-0.43182990122489
1627755,-0.446379384527066
1626156,-0.456710908328662
1626158,-0.462667266872523
203917,-0.495833611301382
202722,-0.500645868157384
203469,-0.506057348232321
1626147,-0.509587797017483
203898,-0.515251471785624
203089,-0.520446431243891
202338,-0.534665403914133
2736,-0.539328333370245
203490,-0.554172735737114
1627823,-0.556685978625775
200751,-0.562458549294989
203077,-0.562689341339793
202323,-0.568889493583518
203460,-0.571232999305026
202732,-0.597438399950956
203506,-0.616807374617278
203488,-0.626516315469059
202325,-0.628299743554733
1627737,-0.656772515416594
202714,-0.660418836579033
1626204,-0.666634461008669
204001,-0.671771784088035
203200,-0.679241455709293
202682,-0.692793054786128
202357,-0.746970362015427
2744,-0.753781389914162
1626257,-0.759008121743001
201177,-0.763044133621781
1626178,-0.767835893418158
1627851,-0.821147993358986
203924,-0.822173388463763
201577,-0.836421863599687
203903,-0.852567420119221
201228,-0.864545862224611
202687,-0.865652148452306
2730,-0.869721110616835
203083,-0.869855657687209
202713,-0.88541644817102
201162,-0.915005843470726
203473,-0.918126951029851
203518,-0.918164919138025
201945,-0.926948185768304
204028,-0.92740537044462
203115,-0.932370857255718
203897,-0.9328887558263
1627759,-0.933891612294565
1627770,-0.951219465327301
203124,-0.95267315737736
203949,-0.973779169462931
1626168,-0.976492668644003
101133,-0.979169752413989
202720,-1.01342094222629
1626144,-1.01743574199608
204014,-1.03283966286654
1627739,-1.05226763446612
203994,-1.05605198815801
2756,-1.05942914274152
1627852,-1.06579223463896
1626254,-1.06611168880598
1626196,-1.07290862147956
203504,-1.08534599160875
202344,-1.08722708761214
1626143,-1.09881620525564
1627749,-1.103469281037
203902,-1.12716037221697
202337,-1.13495505848936
1626173,-1.15899141853064
201582,-1.16379850995718
1626166,-1.17622270245312
201959,-1.18959037086645
203095,-1.19838653100926
2216,-1.21603627376546
1627734,-1.23083938528138
200765,-1.27952744581651
201196,-1.30708971332226
1627835,-1.32648412357123
203120,-1.32897700168456
2548,-1.36542790292384
201956,-1.38943295525339
202704,-1.38956018561974
201936,-1.40065894972395
201150,-1.42314486307076
203080,-1.438735349525
200757,-1.4405399209782
203094,-1.4445672887188
203138,-1.44670576477781
1627751,-1.45549295986895
202688,-1.46557257372319
202684,-1.48851906678993
1626199,-1.49109861371426
201149,-1.50322541342265
1627775,-1.51363109292918
1627815,-1.53585604116281
203943,-1.55716463972106
203922,-1.57759893759778
202730,-1.57934293171559
202696,-1.63441042036521
202334,-1.68981400245715
201571,-1.76429664951814
1627752,-1.79183758517054
1626172,-1.82196080248586
203477,-1.88286074513486
202498,-1.94940809265984
101181,-1.95729575743154
2399,-1.95784290371694
203101,-1.96244526294456
1626185,-2.01430323912375
203925,-2.04866665195753
1626209,-2.10033195309355
2743,-2.13706334203976
201575,-2.30958563744221
101106,-2.43541998916826
203458,-2.43562524724479
1627735,-2.46836298997286
1627854,-2.48182019701899
201600,-2.5756695714939
202389,-2.70410806198148
,-7.38879810907271
